estimator,hidden_dims,activation,dag_idx,n_nodes,in_degree,alpha,sample_size,n_fit,density,kl,kl_se,fit_time_s,fit_rss_delta_bytes,stored_params,free_params,memory_bytes,memory_bytes_native,stop_epoch_mean,frac_at_ceiling
nn_linear,[],linear,4,10,10,0.5,1000,800,1.0,1.128138992903452,0.0131177371764422,7.514274900000601,-4222976,202,202,1616,808,155.2,0.4
nn_32_relu,[32],ReLU,4,10,10,0.5,1000,800,1.0,0.2654117109214566,0.0048229570929529,8.510051500000372,-3510272,3892,3892,31136,15568,120.1,0.2
mle,,,4,10,10,0.5,1400,1120,1.0,1.0153208291423603,0.0296466455378175,0.0373209999997925,-4096,2046,1023,16368,16368,,
nn_linear,[],linear,4,10,10,0.5,1400,1120,1.0,1.0929731571855212,0.0139416617349393,8.817277099999956,-5328896,202,202,1616,808,134.1,0.4
nn_32_relu,[32],ReLU,4,10,10,0.5,1400,1120,1.0,0.2218326734323095,0.0053943296925222,10.739437399999588,-3518464,3892,3892,31136,15568,113.5,0.1
mle,,,5,10,10,0.5,600,480,1.0,1.7550444585532183,0.0485563843981003,0.0363308999994842,0,2046,1023,16368,16368,,
nn_linear,[],linear,5,10,10,0.5,600,480,1.0,0.6620546235506594,0.0082882322986342,4.681875199999922,-6025216,202,202,1616,808,156.6,0.6
nn_32_relu,[32],ReLU,5,10,10,0.5,600,480,1.0,0.2810812580363223,0.0068792317976356,5.395997700000407,-1871872,3892,3892,31136,15568,125.9,0.2
mle,,,5,10,10,0.5,1000,800,1.0,1.18408514849728,0.0381631648401948,0.0347782999997434,0,2046,1023,16368,16368,,
nn_linear,[],linear,5,10,10,0.5,1000,800,1.0,0.6114438239766148,0.0077397223809198,7.06331610000052,-3989504,202,202,1616,808,149.7,0.5
nn_32_relu,[32],ReLU,5,10,10,0.5,1000,800,1.0,0.2169060410092564,0.0064302470655585,6.753736199999366,-3006464,3892,3892,31136,15568,98.2,0.1
mle,,,5,10,10,0.5,1400,1120,1.0,0.9004442552574552,0.0291385269186391,0.0354888000001665,0,2046,1023,16368,16368,,
nn_linear,[],linear,5,10,10,0.5,1400,1120,1.0,0.6175417268541225,0.0078392976603804,8.25031559999934,-5591040,202,202,1616,808,126.3,0.2
nn_32_relu,[32],ReLU,5,10,10,0.5,1400,1120,1.0,0.1620905847559302,0.0045849382002106,9.39901220000047,-3002368,3892,3892,31136,15568,99.2,0.2
mle,,,1,10,10,1.0,600,480,1.0,6.578660707715797,0.0840839558474728,0.0333046999994621,0,2046,1023,16368,16368,,
nn_linear,[],linear,1,10,10,1.0,600,480,1.0,0.9934934719646484,0.00525419532179,3.0197822999998607,-4587520,202,202,1616,808,100.2,0.2
nn_32_relu,[32],ReLU,1,10,10,1.0,600,480,1.0,0.5099747935683737,0.004435503674614,4.492576200000258,-4050944,3892,3892,31136,15568,105.9,0.1
mle,,,1,10,10,1.0,1000,800,1.0,4.766755183281179,0.0761235298980361,0.0314828000000488,12288,2046,1023,16368,16368,,
nn_linear,[],linear,1,10,10,1.0,1000,800,1.0,0.9521668302454546,0.0045665924034536,4.279801599999701,-4087808,202,202,1616,808,90.3,0.0
nn_32_relu,[32],ReLU,1,10,10,1.0,1000,800,1.0,0.4201777119629545,0.0043719146698602,7.03567269999985,-3141632,3892,3892,31136,15568,101.6,0.1
mle,,,1,10,10,1.0,1400,1120,1.0,3.716220975455111,0.0653790701487985,0.0297990000008212,0,2046,1023,16368,16368,,
nn_linear,[],linear,1,10,10,1.0,1400,1120,1.0,0.8850039593620084,0.0044598532071146,6.38056189999952,-5758976,202,202,1616,808,97.9,0.0
nn_32_relu,[32],ReLU,1,10,10,1.0,1400,1120,1.0,0.3196709284961115,0.004462254915649,11.402433099999143,-2969600,3892,3892,31136,15568,121.8,0.2
mle,,,2,10,10,1.0,600,480,1.0,5.687499554076717,0.0767327260144975,0.0346312000001489,0,2046,1023,16368,16368,,
nn_linear,[],linear,2,10,10,1.0,600,480,1.0,0.8623343406709487,0.0050581182781756,4.100260700000035,-5464064,202,202,1616,808,136.7,0.3
nn_32_relu,[32],ReLU,2,10,10,1.0,600,480,1.0,0.4691437686881283,0.0058832376771333,6.0105186999999205,-1933312,3892,3892,31136,15568,135.5,0.2
mle,,,2,10,10,1.0,1000,800,1.0,3.6226958851872215,0.0650438865782203,0.0372649999999339,0,2046,1023,16368,16368,,
nn_linear,[],linear,2,10,10,1.0,1000,800,1.0,0.83077079407608,0.0047360258516415,5.668311899999935,-4304896,202,202,1616,808,116.7,0.2
nn_32_relu,[32],ReLU,2,10,10,1.0,1000,800,1.0,0.3545785972140847,0.0049509175441623,7.314601500000208,-3448832,3892,3892,31136,15568,102.1,0.3
mle,,,2,10,10,1.0,1400,1120,1.0,2.978439428684496,0.0599267788109553,0.0386953999995967,0,2046,1023,16368,16368,,
nn_linear,[],linear,2,10,10,1.0,1400,1120,1.0,0.8214515640526524,0.0047092305329389,7.458193899999969,-5558272,202,202,1616,808,111.9,0.0
nn_32_relu,[32],ReLU,2,10,10,1.0,1400,1120,1.0,0.3037587255698563,0.0046657592349214,9.95469630000025,-3489792,3892,3892,31136,15568,102.8,0.0
mle,,,3,10,10,1.0,600,480,1.0,2.840306203260857,0.0577375608567531,0.0374303999997209,4096,2046,1023,16368,16368,,
nn_linear,[],linear,3,10,10,1.0,600,480,1.0,0.9449294019859792,0.004309689367396,3.7481120000002193,-5525504,202,202,1616,808,120.4,0.4
nn_32_relu,[32],ReLU,3,10,10,1.0,600,480,1.0,0.3001618372688541,0.0050609217233751,4.5523316999997405,-1622016,3892,3892,31136,15568,103.9,0.2
mle,,,3,10,10,1.0,1000,800,1.0,2.043225097871827,0.0493172716445493,0.038430800000242,0,2046,1023,16368,16368,,
nn_linear,[],linear,3,10,10,1.0,1000,800,1.0,0.6809925313124909,0.0046614293240746,5.987041199999112,-3878912,202,202,1616,808,124.1,0.1
nn_32_relu,[32],ReLU,3,10,10,1.0,1000,800,1.0,0.2284570232498929,0.0043334909400266,8.292591100000209,-2998272,3892,3892,31136,15568,116.4,0.2
mle,,,3,10,10,1.0,1400,1120,1.0,1.4024158269147255,0.0416311631173077,0.0400540000000546,0,2046,1023,16368,16368,,
nn_linear,[],linear,3,10,10,1.0,1400,1120,1.0,0.6769247361581762,0.0045493667429309,6.783735300000444,-5808128,202,202,1616,808,100.0,0.2
nn_32_relu,[32],ReLU,3,10,10,1.0,1400,1120,1.0,0.1779518063192898,0.0050472192267569,10.680370699999912,-2985984,3892,3892,31136,15568,111.0,0.0
mle,,,4,10,10,1.0,600,480,1.0,4.109159585024962,0.0702267906922795,0.0363532999999733,0,2046,1023,16368,16368,,
nn_linear,[],linear,4,10,10,1.0,600,480,1.0,0.8734960278726456,0.0053499467300303,4.209857400000146,-6213632,202,202,1616,808,136.8,0.2
nn_32_relu,[32],ReLU,4,10,10,1.0,600,480,1.0,0.4136343850265783,0.0052613734770964,5.6844811000000846,-2011136,3892,3892,31136,15568,133.2,0.2
mle,,,4,10,10,1.0,1000,800,1.0,2.4730342882748584,0.0585537606552989,0.0377746999993178,0,2046,1023,16368,16368,,
nn_linear,[],linear,4,10,10,1.0,1000,800,1.0,0.82330995108879,0.0059045276083999,7.548277299999427,-3870720,202,202,1616,808,159.7,0.7
nn_32_relu,[32],ReLU,4,10,10,1.0,1000,800,1.0,0.2722766790757635,0.004235767694882,8.939179900000454,-3178496,3892,3892,31136,15568,127.9,0.2
mle,,,4,10,10,1.0,1400,1120,1.0,1.9661326554923253,0.0528942283074551,0.0335183000006509,0,2046,1023,16368,16368,,
nn_linear,[],linear,4,10,10,1.0,1400,1120,1.0,0.803465417242755,0.0062191932120798,7.665575799999715,-5627904,202,202,1616,808,120.8,0.3
nn_32_relu,[32],ReLU,4,10,10,1.0,1400,1120,1.0,0.2383105852524507,0.0035672042195886,11.099931900000229,-3002368,3892,3892,31136,15568,117.4,0.1
mle,,,5,10,10,1.0,600,480,1.0,4.415024667890027,0.0778344556531927,0.03130179999971,0,2046,1023,16368,16368,,
nn_linear,[],linear,5,10,10,1.0,600,480,1.0,0.821431919866331,0.0062462020595347,4.08533239999997,-6176768,202,202,1616,808,137.4,0.3
nn_32_relu,[32],ReLU,5,10,10,1.0,600,480,1.0,0.3927596218268596,0.0053481425273228,5.335417600000255,-1662976,3892,3892,31136,15568,123.9,0.2
mle,,,5,10,10,1.0,1000,800,1.0,3.2926714682150524,0.0660593421563695,0.0312360999996599,0,2046,1023,16368,16368,,
nn_linear,[],linear,5,10,10,1.0,1000,800,1.0,0.8137645303122394,0.0063217038689693,5.674862599999869,-4091904,202,202,1616,808,119.8,0.3
nn_32_relu,[32],ReLU,5,10,10,1.0,1000,800,1.0,0.3300681127562028,0.0044734508064999,6.107557799999995,-3018752,3892,3892,31136,15568,90.2,0.1
mle,,,5,10,10,1.0,1400,1120,1.0,2.406385124340414,0.0593369945207665,0.0356680000004416,0,2046,1023,16368,16368,,
nn_linear,[],linear,5,10,10,1.0,1400,1120,1.0,0.7865291968292282,0.0061614872963807,7.262142499999754,-5754880,202,202,1616,808,112.4,0.2
nn_32_relu,[32],ReLU,5,10,10,1.0,1400,1120,1.0,0.2322596687818711,0.0039556997537323,10.397247500000049,-3067904,3892,3892,31136,15568,111.8,0.1
mle,,,1,15,2,0.1,600,480,0.2571428571428571,0.0359453857080906,0.0005469056953789,0.0319233000000167,0,110,55,880,880,,
nn_linear,[],linear,1,15,2,0.1,600,480,0.2571428571428571,0.8755106493495314,0.0080924920833707,8.925907499999994,-8097792,140,140,1120,560,200.0,1.0
nn_32_relu,[32],ReLU,1,15,2,0.1,600,480,0.2571428571428571,0.0269755684287637,0.0041402148026808,10.546150400000442,-1019904,3230,3230,25840,12920,164.2,0.6
mle,,,1,15,2,0.1,1000,800,0.2571428571428571,0.0290162384417539,0.0005391054994263,0.0360052000005453,0,110,55,880,880,,
nn_linear,[],linear,1,15,2,0.1,1000,800,0.2571428571428571,0.4727209566888153,0.0062927842960683,14.124327999999878,-4255744,140,140,1120,560,200.0,1.0
nn_32_relu,[32],ReLU,1,15,2,0.1,1000,800,0.2571428571428571,0.0289918159787451,0.0043133643517041,13.793716200000745,-1007616,3230,3230,25840,12920,132.6,0.2666666666666666
mle,,,1,15,2,0.1,1400,1120,0.2571428571428571,0.0293163177280211,0.0005258740191079,0.0337558000001081,0,110,55,880,880,,
nn_linear,[],linear,1,15,2,0.1,1400,1120,0.2571428571428571,0.3785744949170802,0.0056844441887179,18.59055780000017,-3608576,140,140,1120,560,188.66666666666663,0.8
nn_32_relu,[32],ReLU,1,15,2,0.1,1400,1120,0.2571428571428571,0.0270798735613949,0.0026556409291894,15.184605600000395,-765952,3230,3230,25840,12920,100.26666666666668,0.0666666666666666
mle,,,2,15,2,0.1,600,480,0.2571428571428571,0.0627687227968706,0.0022499468481112,0.0312712000004467,0,110,55,880,880,,
nn_linear,[],linear,2,15,2,0.1,600,480,0.2571428571428571,0.6864278091665899,0.0050440824523667,8.348543500000233,-4882432,140,140,1120,560,178.86666666666667,0.8
nn_32_relu,[32],ReLU,2,15,2,0.1,600,480,0.2571428571428571,0.0384009617425367,0.0032782863417144,10.34221720000005,-1060864,3230,3230,25840,12920,157.2,0.6
mle,,,2,15,2,0.1,1000,800,0.2571428571428571,0.0344187296038233,0.0015529205164956,0.0315764999995735,0,110,55,880,880,,
nn_linear,[],linear,2,15,2,0.1,1000,800,0.2571428571428571,0.3160034872083817,0.0029785589927585,14.398579700000482,-4427776,140,140,1120,560,184.6,0.8
nn_32_relu,[32],ReLU,2,15,2,0.1,1000,800,0.2571428571428571,0.0269971515041552,0.0031363010428382,19.481834799999888,-1036288,3230,3230,25840,12920,130.93333333333334,0.2666666666666666
mle,,,2,15,2,0.1,1400,1120,0.2571428571428571,0.0569851458913922,0.0086265742081381,0.039569599999595,0,110,55,880,880,,
nn_linear,[],linear,2,15,2,0.1,1400,1120,0.2571428571428571,0.176741942974701,0.0026350981256415,17.81138849999934,-3514368,140,140,1120,560,165.73333333333332,0.7333333333333333
nn_32_relu,[32],ReLU,2,15,2,0.1,1400,1120,0.2571428571428571,0.026398564646316,0.0037885492538378,23.963564499999848,-856064,3230,3230,25840,12920,108.73333333333332,0.2
mle,,,3,15,2,0.1,600,480,0.2571428571428571,0.1297083869812732,0.0081434011423603,0.0315247999997154,0,110,55,880,880,,
nn_linear,[],linear,3,15,2,0.1,600,480,0.2571428571428571,0.4727302958548526,0.0042059824435937,9.315782599999691,-4845568,140,140,1120,560,200.0,1.0
nn_32_relu,[32],ReLU,3,15,2,0.1,600,480,0.2571428571428571,0.0149214940940574,0.0013377475366461,12.820400800000243,-1044480,3230,3230,25840,12920,187.53333333333333,0.7333333333333333
mle,,,3,15,2,0.1,1000,800,0.2571428571428571,0.1681801417988582,0.0086224575529506,0.0366131000000677,0,110,55,880,880,,
nn_linear,[],linear,3,15,2,0.1,1000,800,0.2571428571428571,0.1995332236193258,0.0031580546084732,14.495525199999976,-4456448,140,140,1120,560,200.0,1.0
nn_32_relu,[32],ReLU,3,15,2,0.1,1000,800,0.2571428571428571,0.0292618769987691,0.0020605169839714,16.409488299999794,-954368,3230,3230,25840,12920,148.33333333333334,0.4666666666666667
mle,,,3,15,2,0.1,1400,1120,0.2571428571428571,0.0486457844474689,0.0015322577970683,0.0367751999992833,0,110,55,880,880,,
nn_linear,[],linear,3,15,2,0.1,1400,1120,0.2571428571428571,0.0924856779739198,0.0020467712399659,20.159808200000043,-3661824,140,140,1120,560,200.0,1.0
nn_32_relu,[32],ReLU,3,15,2,0.1,1400,1120,0.2571428571428571,0.01654017497499,0.0017592830652269,18.26093200000014,-839680,3230,3230,25840,12920,116.06666666666666,0.2666666666666666
mle,,,4,15,2,0.1,600,480,0.2571428571428571,0.1460672472524258,0.0007935099968,0.0566249000003153,0,110,55,880,880,,
nn_linear,[],linear,4,15,2,0.1,600,480,0.2571428571428571,0.4221306103653871,0.0015507807469001,10.43022739999924,-4845568,140,140,1120,560,200.0,1.0
nn_32_relu,[32],ReLU,4,15,2,0.1,600,480,0.2571428571428571,0.0272866125721764,0.000159406672956,10.09357320000072,-1044480,3230,3230,25840,12920,140.26666666666668,0.2666666666666666
mle,,,4,15,2,0.1,1000,800,0.2571428571428571,0.0739714926010951,0.0012941263369988,0.0402573999999731,0,110,55,880,880,,
nn_linear,[],linear,4,15,2,0.1,1000,800,0.2571428571428571,0.1961674055926038,0.0006608134164359,14.25242419999995,-4407296,140,140,1120,560,188.86666666666667,0.8
nn_32_relu,[32],ReLU,4,15,2,0.1,1000,800,0.2571428571428571,0.0236377601193418,0.0004567175627643,13.56759460000012,-1003520,3230,3230,25840,12920,125.4,0.1333333333333333
mle,,,4,15,2,0.1,1400,1120,0.2571428571428571,0.0304097830420744,0.0001503994275204,0.0361910999999963,0,110,55,880,880,,
nn_linear,[],linear,4,15,2,0.1,1400,1120,0.2571428571428571,0.1159482519191101,0.0004984061847287,19.425553899999613,-3612672,140,140,1120,560,192.8,0.8666666666666667
nn_32_relu,[32],ReLU,4,15,2,0.1,1400,1120,0.2571428571428571,0.0090389266946771,1.860616499143438e-05,20.27288260000023,-819200,3230,3230,25840,12920,136.33333333333334,0.2
mle,,,5,15,2,0.1,600,480,0.2571428571428571,0.042484699050629,0.0013367636406897,0.0333190999999715,0,110,55,880,880,,
nn_linear,[],linear,5,15,2,0.1,600,480,0.2571428571428571,0.6223983388854475,0.0022447971990998,9.07118040000023,-4845568,140,140,1120,560,200.0,1.0
nn_32_relu,[32],ReLU,5,15,2,0.1,600,480,0.2571428571428571,0.0183873385943419,0.0001462036669746,9.886940200000026,-1060864,3230,3230,25840,12920,151.86666666666667,0.4666666666666667
mle,,,5,15,2,0.1,1000,800,0.2571428571428571,0.0374363725192314,0.0013267163073846,0.0345457000003079,0,110,55,880,880,,
nn_linear,[],linear,5,15,2,0.1,1000,800,0.2571428571428571,0.3350281253838151,0.001363423377045,13.74499250000008,-4407296,140,140,1120,560,186.9333333333333,0.8666666666666667
nn_32_relu,[32],ReLU,5,15,2,0.1,1000,800,0.2571428571428571,0.0092456207031538,9.31882714714729e-05,15.609495300000162,-1036288,3230,3230,25840,12920,148.0,0.4666666666666667
mle,,,5,15,2,0.1,1400,1120,0.2571428571428571,0.0365591569380952,0.0013271326294785,0.0387465999992855,0,110,55,880,880,,
nn_linear,[],linear,5,15,2,0.1,1400,1120,0.2571428571428571,0.1439316414205228,0.0008706714764511,19.79536100000041,-3579904,140,140,1120,560,197.0,0.9333333333333332
nn_32_relu,[32],ReLU,5,15,2,0.1,1400,1120,0.2571428571428571,0.0079879338500984,6.345540427560596e-05,17.91134939999938,-851968,3230,3230,25840,12920,123.8,0.2666666666666666
mle,,,1,15,2,0.5,600,480,0.2571428571428571,0.1726410627514769,0.002070267019372,0.0292019999997137,0,110,55,880,880,,
nn_linear,[],linear,1,15,2,0.5,600,480,0.2571428571428571,0.6632999465933351,0.0066331183813536,7.7135496000000785,-4845568,140,140,1120,560,177.26666666666668,0.6666666666666666
nn_32_relu,[32],ReLU,1,15,2,0.5,600,480,0.2571428571428571,0.1030810585530482,0.0011268185090137,5.960098200000175,-1044480,3230,3230,25840,12920,95.86666666666666,0.0666666666666666
mle,,,1,15,2,0.5,1000,800,0.2571428571428571,0.0974779732403931,0.0012621978014403,0.0287583999997877,0,110,55,880,880,,
nn_linear,[],linear,1,15,2,0.5,1000,800,0.2571428571428571,0.3998737502062742,0.0061228070418523,11.780804199999691,-4395008,140,140,1120,560,169.2,0.8
nn_32_relu,[32],ReLU,1,15,2,0.5,1000,800,0.2571428571428571,0.0451880395436,0.0008939756283767,8.752379500000643,-1007616,3230,3230,25840,12920,85.53333333333333,0.0
mle,,,1,15,2,0.5,1400,1120,0.2571428571428571,0.0376063544735729,0.0003758461478816,0.02944799999932,0,110,55,880,880,,
nn_linear,[],linear,1,15,2,0.5,1400,1120,0.2571428571428571,0.3510080000285881,0.0063755377876466,17.94114829999944,-3543040,140,140,1120,560,190.66666666666663,0.8666666666666667
nn_32_relu,[32],ReLU,1,15,2,0.5,1400,1120,0.2571428571428571,0.038686544217956,0.0007311077216169,9.12465870000051,-770048,3230,3230,25840,12920,65.46666666666667,0.0
mle,,,2,15,2,0.5,600,480,0.2571428571428571,0.1974917819988194,0.0031721466762446,0.0308435999995708,0,110,55,880,880,,
nn_linear,[],linear,2,15,2,0.5,600,480,0.2571428571428571,1.3980986384227998,0.0048917899009921,5.80582349999986,-4878336,140,140,1120,560,134.0,0.3333333333333333
nn_32_relu,[32],ReLU,2,15,2,0.5,600,480,0.2571428571428571,0.1421786907821387,0.002224486552741,5.319662999999309,-1060864,3230,3230,25840,12920,86.06666666666666,0.0666666666666666
mle,,,2,15,2,0.5,1000,800,0.2571428571428571,0.1825177381485369,0.0032893606536542,0.03425900000002,0,110,55,880,880,,
nn_linear,[],linear,2,15,2,0.5,1000,800,0.2571428571428571,1.2676242863780374,0.0055659200059709,8.517903699999806,-4489216,140,140,1120,560,125.06666666666666,0.2666666666666666
nn_32_relu,[32],ReLU,2,15,2,0.5,1000,800,0.2571428571428571,0.0966403246103452,0.0009800116315085,7.850372599999901,-954368,3230,3230,25840,12920,75.93333333333334,0.0666666666666666
mle,,,2,15,2,0.5,1400,1120,0.2571428571428571,0.0856397282189984,0.002321994467742,0.0319405999998707,0,110,55,880,880,,
nn_linear,[],linear,2,15,2,0.5,1400,1120,0.2571428571428571,1.2196571532206402,0.0059193562129262,10.72778880000078,-3661824,140,140,1120,560,113.93333333333334,0.0666666666666666
nn_32_relu,[32],ReLU,2,15,2,0.5,1400,1120,0.2571428571428571,0.0206800224047285,0.0001556536268231,11.487688700000035,-847872,3230,3230,25840,12920,84.93333333333334,0.0
mle,,,3,15,2,0.5,600,480,0.2571428571428571,0.398886535415018,0.0173888558189848,0.0309388999994553,0,110,55,880,880,,
nn_linear,[],linear,3,15,2,0.5,600,480,0.2571428571428571,1.54175107714724,0.0078555451576747,7.566530899999634,-4845568,140,140,1120,560,171.2,0.7333333333333333
nn_32_relu,[32],ReLU,3,15,2,0.5,600,480,0.2571428571428571,0.0805898635227793,0.000849403259527,6.653028499999891,-1044480,3230,3230,25840,12920,107.2,0.2
mle,,,3,15,2,0.5,1000,800,0.2571428571428571,0.2238835315515601,0.0059894823411069,0.0295050999993691,0,110,55,880,880,,
nn_linear,[],linear,3,15,2,0.5,1000,800,0.2571428571428571,1.406792297936008,0.0076586745528833,8.898240200000146,-4395008,140,140,1120,560,129.33333333333334,0.4
nn_32_relu,[32],ReLU,3,15,2,0.5,1000,800,0.2571428571428571,0.0686769783326983,0.0008502828976328,8.885000000000218,-954368,3230,3230,25840,12920,90.46666666666668,0.0666666666666666
mle,,,3,15,2,0.5,1400,1120,0.2571428571428571,0.1736821310134719,0.0034320094070105,0.0341435000000274,0,110,55,880,880,,
nn_linear,[],linear,3,15,2,0.5,1400,1120,0.2571428571428571,1.3389853355679235,0.0079227810832173,12.48989150000034,-3661824,140,140,1120,560,130.06666666666666,0.4666666666666667
nn_32_relu,[32],ReLU,3,15,2,0.5,1400,1120,0.2571428571428571,0.0279993239804722,0.0002033836338306,12.135221599999568,-847872,3230,3230,25840,12920,89.2,0.0666666666666666
mle,,,4,15,2,0.5,600,480,0.2571428571428571,0.1545229043071572,0.0036395330863501,0.028531799999655,0,110,55,880,880,,
nn_linear,[],linear,4,15,2,0.5,600,480,0.2571428571428571,1.2162898575451124,0.0128833523432365,7.524394500000199,-4849664,140,140,1120,560,173.4,0.7333333333333333
nn_32_relu,[32],ReLU,4,15,2,0.5,600,480,0.2571428571428571,0.119278905557853,0.0022232467807051,6.574281600000177,-1044480,3230,3230,25840,12920,103.86666666666666,0.0666666666666666
mle,,,4,15,2,0.5,1000,800,0.2571428571428571,0.1191810843051986,0.0035338240526646,0.0284781999998813,0,110,55,880,880,,
nn_linear,[],linear,4,15,2,0.5,1000,800,0.2571428571428571,1.1773186225265937,0.013965927363548,9.931068500000038,-4395008,140,140,1120,560,146.2,0.3333333333333333
nn_32_relu,[32],ReLU,4,15,2,0.5,1000,800,0.2571428571428571,0.0257012854548129,0.0003573540695149,10.139933800000108,-954368,3230,3230,25840,12920,102.93333333333334,0.0666666666666666
mle,,,4,15,2,0.5,1400,1120,0.2571428571428571,0.086118391326053,0.0033725267925136,0.0287629999993441,0,110,55,880,880,,
nn_linear,[],linear,4,15,2,0.5,1400,1120,0.2571428571428571,1.1541562352965855,0.0145311523465921,12.885269700000208,-3596288,140,140,1120,560,133.86666666666667,0.2
nn_32_relu,[32],ReLU,4,15,2,0.5,1400,1120,0.2571428571428571,0.0244305994437604,0.0004003431865548,11.877144600000063,-851968,3230,3230,25840,12920,86.93333333333334,0.0
mle,,,5,15,2,0.5,600,480,0.2571428571428571,0.5265480843248641,0.0088975206383877,0.0332189000000653,0,110,55,880,880,,
nn_linear,[],linear,5,15,2,0.5,600,480,0.2571428571428571,0.7230041484939125,0.011190747886322,7.785488699999405,-4849664,140,140,1120,560,178.86666666666667,0.6666666666666666
nn_32_relu,[32],ReLU,5,15,2,0.5,600,480,0.2571428571428571,0.0889331415378165,0.0011758007831513,7.063800699999774,-1044480,3230,3230,25840,12920,112.86666666666666,0.0
mle,,,5,15,2,0.5,1000,800,0.2571428571428571,0.1233772670850422,0.0042006886572499,0.0290279999999256,0,110,55,880,880,,
nn_linear,[],linear,5,15,2,0.5,1000,800,0.2571428571428571,0.6319395814687717,0.0113641758295591,11.73522520000006,-4456448,140,140,1120,560,169.26666666666668,0.6
